Ванная комната,"Зеркало ""Классика""",https://drevodesign.ru/upload/resize_cache/iblock/8b4/244_244_0/fgk7jpkifx8e09wn2fa4rajrk1t11i6l.png,0729,https://drevodesign.ru/product/vannaya-komnata/zerkalo-klassika/,14 500 руб.,Стильное зеркало в раме из карагача под любой интерьер.,Да
Двери в стиле лофт,Дверь для шкафа-купе,https://drevodesign.ru/upload/resize_cache/iblock/08a/244_244_0/dou2mpqy7uk3eg5slh29jv3kknmfi043.png,1014,https://drevodesign.ru/product/dveri-v-stile-loft/dver-dlya-shkafa-kupe/,По запросу,Изготавливаем двери для шкафов-купе разных размеров и моделей под заказ.,Да
Двери в стиле лофт,Большая амбарная дверь из карагача,https://drevodesign.ru/upload/resize_cache/iblock/13e/244_244_0/d1ylad6lc8ahv12co7me1rm3ys86jh84.png,1013,https://drevodesign.ru/product/dveri-v-stile-loft/bolshaya-ambarnaya-dver-iz-karagacha/,По запросу,"Большая амбарная дверь из клеенного карагача с натуральным, природным краем.",Нет
Двери в стиле лофт,Двери лофт,https://drevodesign.ru/upload/resize_cache/iblock/f18/244_244_0/8aqwai7psh0u1s2tbsahnwvijh2vd725.png,1012,https://drevodesign.ru/product/dveri-v-stile-loft/dveri-loft/,По запросу,Двери в стиле лофт с заливками эпоксидной смолой. Возможно изготовление под заказ в любых размерах.,Нет
Двери в стиле лофт,Амбарная дверь из карагача,https://drevodesign.ru/upload/resize_cache/iblock/395/244_244_0/avv5ow1zge81o3f2gkgwcgad3ufoln5s.png,1011,https://drevodesign.ru/product/dveri-v-stile-loft/ambarnaya-dver-iz-karagacha/,По запросу,Дверь из клеенного массива карагача.,Нет
Двери в стиле лофт,"Дверь ""Река""",https://drevodesign.ru/upload/resize_cache/iblock/bc1/244_244_0/qe1lts1kyhrr2cpgib49e32hwalrp95v.png,1010,https://drevodesign.ru/product/dveri-v-stile-loft/dver-reka/,По запросу,Изготавливаем амбарные двери по индивидуальным размерам под заказ.,Нет
Барные стойки,Барная столешница из карагача в прозрачной смоле,https://drevodesign.ru/upload/resize_cache/iblock/a9e/244_244_0/4fnrt1d0faqma8npuu0qhppwp8ml8rst.png,1107,https://drevodesign.ru/product/barnye-stoyki/barnaya-stoleshnitsa-iz-karagacha-v-prozrachnoy-smole/,81 000 руб.,"Столешница из карагача в прозрачной смоле. Толщина столешницы 35 мм. На светлой стороне столешницы не нанесен финишный слой покрытия (тонировка), что дает вам возможность при заказе выбрать подходящий цвет.",Да
"Мебель для кафе, баров",Столешница для барной стойки,https://drevodesign.ru/upload/resize_cache/iblock/505/244_244_0/4bua9qeztgz9p502d6fzk5iec3atwh6h.png,0402,https://drevodesign.ru/product/mebel-dlya-kafe-barov/stoleshnitsa-dlya-barnoy-stoyki/,46 000 руб.,"Идеальная столешница из карагача для барной стойки: брутальная, большая толщина дерева, элемент стекла для декора.  Цена указана за столешницу, возможно изготовление любого подстолья под ваш размер. На фото основание представлено для примера.",Да
Барные стойки,Барный комплект из массива карагача,https://drevodesign.ru/upload/resize_cache/iblock/bc6/244_244_0/acngpbavr31zlb39lnbzkd43cew5chca.png,0405,https://drevodesign.ru/product/barnye-stoyki/barnyy-komplekt-iz-massiva-karagacha/,90 000 руб.,Барная стойка в комплекте с двумя стульями выполнена из массива карагача. Края стойки с неповторимыми природными неровностями в совокупности с уникальным древесным рисунком не оставят равнодушным не один взгляд. Возможно изготовление по индивидуальным размерам в различной цветовой гамме древесины.,Да
Барные стойки,"Барный комплект ""Smoke""",https://drevodesign.ru/upload/resize_cache/iblock/f1b/244_244_0/h4bqyi0xff7mthww9607k3j73k86zjsn.png,0406,https://drevodesign.ru/product/barnye-stoyki/barnyy-komplekt-smoke/,83 000 руб.,Изделие выполнено из массива карагача в сочетании с эпоксидной смолой. Оригинальные фрагменты заливки и древесного рисунка делают столешницу по настоящему уникальной. В комплекте идут два оригинальных барных стула из массива. Возможно изготовление под заказ в различных цветовых оттенках.,Да
Барные стойки,"Барный стол из серии ""Waterfall""",https://drevodesign.ru/upload/resize_cache/iblock/8dd/244_244_0/ubqckpvp80pt1ye7sufczezf9psef5fa.png,0408,https://drevodesign.ru/product/barnye-stoyki/barnyy-stol-iz-serii-waterfall/,По запросу,"Эксклюзивные барные столы от нашей команды мастеров из серии ""Waterfall"". Характерная особенность данной модели является деревянная опора, которая переходит в столешницу с соблюдением древесного рисунка и заливки эпоксидной смолы. Возможно изготовление из различного материала: карагач, американский орех, каповый тополь, акация. Цветовая гамма и габарит изделия могут быть различными.",Нет
Барные стойки,"Барный комплект ""WooD""",https://drevodesign.ru/upload/resize_cache/iblock/1ac/244_244_0/ur1etzri8u5citha6dxmse92wdxxadi4.png,0407,https://drevodesign.ru/product/barnye-stoyki/barnyy-komplekt-wood/,По запросу,"Еще одна эксклюзивная работа от наших мастеров, эксклюзивная барная стойка из массива горного вяза/карагача в комплекте с барными стульями в цвет стойки. При изготовлении данного изделия в работу была взята заготовка очень интересной природной формы, не часто природа нам подбрасывает настолько оригинальный материал, но не в этом случае!!! Стойка имеет очень эффектный вид и будет притягивать внимание снова и снова, финишное покрытие выполнено экологически чистыми маслами, идеально отшлифовано и отполировано, очень приятное по тактильным ощущениям. Все трещинки, сучки и природные неровности на поверхности столешницы пролиты эпоксидной смолой. Основание данной модели металлическое и окрашено черной эмалью.  Габарит стула: 40х40х81 см. Возможно изготовление под заказ по индивидуальным размерам.",Нет
Барные стойки,Барная стойка из массива карагача,https://drevodesign.ru/upload/resize_cache/iblock/5a0/244_244_0/iwlc41e18dixm4igsqgjssu78pw058fw.png,0410,https://drevodesign.ru/product/barnye-stoyki/barnaya-stoyka-iz-massiva-karagacha/,52 000 руб.,"За основу изделия была взята оригинальная заготовка массива карагача. Все природные очертания были полностью сохранены, потому что лучший художник - это природа! Тонировка столешницы была выполнена экологически чистым маслом немецкого производителя, финишный слой сделан полиуретановым лаком для стабилизации массива. После того как столешница прошла несколько стадий ручной шлифовки и полировки, поверхность стала идеальная гладкой и очень приятной по тактильным ощущениям. Изделие отлично дополнит собой вашу зону отдыха. Основание изготовлено из металла и окрашено в черный цвет. Возможно изготовление под заказ по индивидуальным размерам.",Да
Барные стойки,Барная стойка из массива горного вяза,https://drevodesign.ru/upload/resize_cache/iblock/689/244_244_0/iyzwauyipl8b1ktmt1g9pm3iogxcacrp.png,0409,https://drevodesign.ru/product/barnye-stoyki/barnaya-stoyka-iz-massiva-gornogo-vyaza/,56 000 руб.,"За основу изделия взят слэб горного вяза (карагач). Поверхность столешницы идеально гладкая по тактильным ощущениям, прошла несколько стадий ручной шлифовки и полировки. Тонировка древесины проводилась экологически чистым маслом немецкого производителя, финишный слой выполнен полиуретановым лаком европейского производителя. Основание изготовлено из металла и окрашено в черный цвет. Возможно изготовление под заказ по индивидуальным размерам.",Да
Столешницы/Готовые столешницы,Столешница из массива карагача,https://drevodesign.ru/upload/resize_cache/iblock/866/244_244_0/xe1nezxs78jzeg8o4w6x1q0i3qdkvd3n.png,1108,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/stoleshnitsa-iz-massiva-karagacha/,57 000 руб.,Столешница выполнена из массива горного вяза в сочетании с эпоксидной смолой янтарного цвета. Толщина столешницы 50 мм.,Да
Столешницы/Готовые столешницы,Столешница из карагача с синей смолой,https://drevodesign.ru/upload/resize_cache/iblock/1c5/244_244_0/nlbqz0slx2bmqnecer4lhlf4piemnhqt.jpg,1104,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/stoleshnitsa-iz-karagacha-s-siney-smoloy/,101 000 руб.,"Красивая классическая столешница в стиле ""река"" из карагача. Толщина столешницы около 40 мм.",Да
Столешницы/Готовые столешницы,Столешница из ивы под большой стол,https://drevodesign.ru/upload/resize_cache/iblock/a20/244_244_0/khenzsljer6jwtf3cib1f6elnhx2oo6w.jpg,1105,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/stoleshnitsa-iz-ivy-pod-bolshoy-stol/,168 000 руб.,Яркая и необычная столешница из ивы с большим количеством капов. Неровный натуральный край дерева придает брутальность и эксклюзивность изделию.,Да
Столешницы/Готовые столешницы,Столешница из массива карагача с эпоксидной смолой,https://drevodesign.ru/upload/resize_cache/iblock/e1d/244_244_0/3npuaspykjwuvpwkuttb07kfg0u9em3u.png,1114,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/stoleshnitsa-iz-massiva-karagacha-s-epoksidnoy-smoloy/,65 000 руб.,"Столешница выполнена из массива карагача с заливкой эпоксидной смолы голубого оттенка. Теплый цвет древесины привнесет в вашу зону идиллию и комфорт, а тактильные прикосновения подарят очень приятные ощущения. Толщина столешницы составляет 37 мм. Подстолье можно изготовить под заказ в исполнении из массива либо металла, окраска возможна в любой оттенок.",Да
Столешницы/Готовые столешницы,"Обеденная столешница ""Cherries""",https://drevodesign.ru/upload/resize_cache/iblock/f35/244_244_0/7ybk5tldabian7cyogqitx2cho6swjcg.png,1111,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/obedennaya-stoleshnitsa-cherries/,76 000 руб.,"Готовая столешница в сочетании эпоксидной смолы и эксклюзивной заготовки массива черешни. Заливка выполнена в темной цветовой гамме, но через смолу вы можете увидеть всю красоту природы. Внутренние ""берега"" не проходили первоначальную обработку, заливка производилась вместе с корой, что смотрится очень необычно и красиво. Под данную модель подойдут различные модели оснований, за всей подробной информацией обращайтесь к нашим менеджерам.",Да
Столешницы/Готовые столешницы,Эксклюзивная столешница из массива акации,https://drevodesign.ru/upload/resize_cache/iblock/864/244_244_0/2ozljfel8xjzvl8z6tdzbg6wapnaeoo7.png,1115,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/eksklyuzivnaya-stoleshnitsa-iz-massiva-akatsii/,143 000 руб.,Эксклюзивная столешница из массива акации с эпоксидной смолой темного оттенка. Поверхность столешницы прошла несколько стадий ручной шлифовки и полировки. Финишный слой выполнен водным лаком который подчеркивает натуральный цвет древесины. По подбору основания для данной модели обращайтесь к нашим менеджерам.,Да
Столешницы/Готовые столешницы,Эксклюзивная столешница из массива капового тополя,https://drevodesign.ru/upload/resize_cache/iblock/79c/244_244_0/qo6i6e49tbeb2xcpxv03iv4v80yqvuf4.jpg,1117,https://drevodesign.ru/product/stoleshnitsy/gotovye-stoleshnitsy/eksklyuzivnaya-stoleshnitsa-iz-massiva-kapovogo-topolya/,93 000 руб.,"Вашему вниманию представлена великолепная столешница из массива капового тополя в сочетании с эпоксидной смолой синего оттенка. Уникальные природные формы изделия привлекают взгляд, будут дарить огромное количество положительных эмоций и чувство сближения с природой. Финишное покрытие сделано тонким слоем эпоксидной смолы. Толщина столешницы составляет 33 мм.",Да
Ванная комната,Столешница под раковину,https://drevodesign.ru/upload/resize_cache/iblock/406/244_244_0/ltnxopabtlgv9ah1pzqqnp34dop663be.png,0902,https://drevodesign.ru/product/vannaya-komnata/stoleshnitsa-pod-rakovinu/,40 000 руб.,Столешница в ванную из карагача с заливкой эпоксидной смолой янтарного цвета. Толщина столешницы 60 мм.,Да
Ванная комната,Столешница из карагача,https://drevodesign.ru/upload/resize_cache/iblock/69a/244_244_0/zc11p145uejtb918d4hqup7dsd4wt15l.png,0901,https://drevodesign.ru/product/vannaya-komnata/stoleshnitsa-iz-karagacha/,22 000 руб.,Цельная столешница из слэба карагача в ванную комнату под раковину или в качестве полочки. Толщина изделия 65 мм.,Да
Столешницы/Столешницы для ванной,Столешница под раковину со смолой,https://drevodesign.ru/upload/resize_cache/iblock/f4d/244_244_0/ouzfbn8xe8d9ug1yney5bl4p174d3nn3.png,0905,https://drevodesign.ru/product/stoleshnitsy/stoleshnitsy-dlya-vannoy/stoleshnitsa-pod-rakovinu-so-smoloy/,30 000 руб.,Красивая оригинальная столешница из цельного слэба карагача с яркой заливкой бирюзовой смолой. Толщина столешницы 40 мм. Цвет дерева с серым оттенком.,Да
Кабинет,Авторский письменный стол из ореха,https://drevodesign.ru/upload/resize_cache/iblock/fd4/244_244_0/azusjllps52wf5t5x07dvy6yk3ihi3nv.png,0816,https://drevodesign.ru/product/kabinet/avtorskiy-pismennyy-stol-iz-orekha/,93 000 руб.,"Авторский письменный стол с выдвижным ящиком на магнитном механизме. Стол красив и эстетичен, подойдет для тех, кто уважает своё рабочее пространство. За таким столом приятно сидеть и удобно работать, он впишется в современный интерьер и будет не только мебелью, но и практичным инструментом.",Да
Кабинет,Письменный стол эксклюзивной серии,https://drevodesign.ru/upload/resize_cache/iblock/f86/244_244_0/8cn4066ttmh8rgh2nta2nlr3u24se1ei.png,0822,https://drevodesign.ru/product/kabinet/pismennyy-stol-eksklyuzivnoy-serii/,145 000 руб.,"Стол из слэба карагача в обрамлении черной эпоксидной смолой в минималистическом стиле будет настоящей изюминкой вашего кабинета. С двумя ящиками, система открывания Tip-on. Высота стола 75 см. Толщина столешницы 40 мм.",Да
Спальня,Эксклюзивная кровать из тополя с декоративными элементами из смолы,https://drevodesign.ru/upload/resize_cache/iblock/bcb/244_244_0/midg4t7805okmgcdt3ep49x7i03orzxt.png,0510,https://drevodesign.ru/product/spalnya/eksklyuzivnaya-krovat-iz-topolya-s-dekorativnymi-elementami-iz-smoly/,По запросу,"Настоящий эксклюзив- кровать из тополя в эпоксидной смоле, янтарного цвета. Размер изголовья: ширина переменная от 82 до 67 см., длина 290 см. Изголовье возможно разместить на нужной высоте, подвешивается на стену.  Корпус кровати выполнен из массива тополя с элементами заливки смолой 180 х 200 см. В комплект возможно приобрести прикроватные тумбы, консоль с зеркалом и шкаф. В стоимость входит каркас кровати с ортопедическим основанием и изголовьем.",Нет
Кровати,Кровать из МДФ с вставками из массива,https://drevodesign.ru/upload/resize_cache/iblock/205/244_244_0/ph1urs58z2gxxpzsykoo03lc6mgkhuhv.jpg,0511,https://drevodesign.ru/product/krovati/krovat-iz-mdf-s-vstavkami-iz-massiva/,От 80 000 руб.,"Корпус кровати изготовлен из МДФ, основание ортопедическое. Высота основания под матрас 25 см. Изголовье выполнено из массива карагача в рамке из МДФ. Возможно изготовление под заказ по вашим габаритам. Прикроватные тумбы можно приобрести отдельно по стоимости от 24 000 руб. за штуку. (Арт. 0621).",Нет
Кровати,Кровать из массива горного вяза,https://drevodesign.ru/upload/resize_cache/iblock/b9c/244_244_0/3v92amvrgma1vb74usk4ozpeb705bszu.jpeg,0512,https://drevodesign.ru/product/krovati/krovat-iz-massiva-gornogo-vyaza/,89 000 руб.,"Авторская кровать полностью выполнена из массива горного вяза. Основание ортопедическое и находится на высоте 25 см от пола. Кровать вскрыта экологически чистым маслом немецкой фирмы ""Biofa"", финишный слой сделан водным лаком для прочности покрытия. Возможно изготовление по индивидуальным размерам, цветовая гамма изделия может быть разной.",Да
Спальня,Кровать из карагача,https://drevodesign.ru/upload/resize_cache/iblock/2ac/244_244_0/115krdmuqcem8fmiv8r9hqku9omr0yn0.jpg,0502,https://drevodesign.ru/product/spalnya/krovat-iz-karagacha/,От 110 000 руб.,"Кровать из карагача под заказ. Возможно изготовление основания кровати в 3-х размерах - 160х200 см; 180х200 см; 200х2000 см. Спинка (слэб) всегда уникален, длина варьируется от 160 до 300 см.",Нет
Спальня,Кровать с подвесными тумбами,https://drevodesign.ru/upload/resize_cache/iblock/bd8/244_244_0/lbu90j1hleo6lqqw0iqxwoy3ztn7fq20.jpg,0504,https://drevodesign.ru/product/spalnya/krovat-s-podvesnymi-tumbami/,От 160 000 руб.,"Кровать выполнена под заказ, тонирована в цвет ""Мербау"". Возможно изготовления под заказ аналогичной. Срок изготовления 30 рабочих дней.",Нет
Спальня,Кровать со слэбом из тополя,https://drevodesign.ru/upload/resize_cache/iblock/9ee/244_244_0/1gk8q8fdu3e12whabwhcqwa4wh1jbxas.jpg,0506,https://drevodesign.ru/product/spalnya/krovat-so-slebom-iz-topolya/,По запросу,"Эксклюзивная кровать из тополя с оригинальным изголовьем из слэба. Яркие заливки эпоксидной смолой, как завершающий штрих в вашем интерьере.",Нет
Спальня,"Кровать ""Модерн""",https://drevodesign.ru/upload/resize_cache/iblock/326/244_244_0/8sbieb0p34teg5ve3s3sfdz05qbv98o1.jpg,0507,https://drevodesign.ru/product/spalnya/krovat-modern/,По запросу,"Кровать под заказ из карагача в тонировке ""тик"". Интересное дизайнерское решение состыковки деталей. Под заказ в любом размере и цвете.",Нет
Спальня,Авторская кровать с уникальным изголовьем,https://drevodesign.ru/upload/resize_cache/iblock/b69/244_244_0/m1msbiifoqb622zgr3lfeni4ft7gedmh.jpg,0508,https://drevodesign.ru/product/spalnya/avtorskaya-krovat-s-unikalnym-izgolovem/,От 170 000 руб.,Любой размер кровати под заказ. Индивидуальный подбор изголовья кровати по вашему дизайну и размеру.,Нет
Спальня,Кровать с изголовьем из слэба карагача,https://drevodesign.ru/upload/resize_cache/iblock/2ef/244_244_0/4dmaqt6nwld7p860bqalzgytw7690rmo.png,0509,https://drevodesign.ru/product/spalnya/krovat-s-izgolovem-iz-sleba-karagacha/,От 85 000 руб.,"Стильная кровать с изголовьем из слэба карагача. Все трещинки и сучки на слэбе залиты прозрачной эпоксидной смолой. Размер изголовья: ширина переменная от 62 см. до 86 см., максимальная длина слэба 197 см. Размер основания кровати: 160 х 200 см. Каркас полностью выполнен из массива карагача. Ортопедическое основание. Слэб оснащен подсветкой холодного свечения. В комплект возможно приобрести комод и прикроватные тумбы, тонированные в единый цвет с кроватью.",Нет
Кровати,Авторская кровать из массива дуба,https://drevodesign.ru/upload/resize_cache/iblock/558/244_244_0/z1ao83sx6pa6vhkbzdqhurk01pl0rivb.png,0513,https://drevodesign.ru/product/krovati/avtorskaya-krovat-iz-massiva-duba/,150 000 руб.,"Авторский спальный комплект из массива дуба от нашей команды мастеров. За основу всей композиции взят огромный слэб дуба. Подобные заготовки большая редкость, а если учесть, что он обладает множеством красивых природных элементов, то можно смело сказать: Это одна из жемчужин наших изделий!!! Основание кровати выполнено так же из дуба, все элементы изделий прошли несколько стадий шлифовки и полировки, все детали покрыты экологически чистым маслом. Кровать оснащена ортопедическим основанием. Стоимость кровати составляет 150 000 руб. Отличным дополнением к кровати будут прикроватные тумбы, они изготовлены так же из дуба в стилистике с кроватью. Стоимость одной тумбы составляет 30 000 руб.. Все возникающие вопросы Вы можете обсудить с нашими менеджерами.",Да
Кровати,Кровать с уникальным изголовьем из массива ореха,https://drevodesign.ru/upload/resize_cache/iblock/7a2/244_244_0/l7467i7hzf4qq3abbzmzzrnd59k4i1jw.png,0514,https://drevodesign.ru/product/krovati/krovat-s-unikalnym-izgolovem-iz-massiva-orekha/,93 000 руб.,"Вашему вниманию представлен уникальный спальный комплект от нашей команды мастеров. Детали кровати выполнены из шпонированного мдф (шпон дуба) и вскрыты экологически чистым маслом немецкого производите. Главной изюминкой комплекта является изголовье, именно здесь расположена самая красивая деталь, которая привлекает внимание снова и снова. Эксклюзивная заготовка американского ореха прошла несколько этапов ручной шлифовки и полировки, очень приятная при тактильных прикосновениях. Все природные неровности пролиты эпоксидной смолой. Изголовье так же оснащено подсветкой, которая может играть роль ночника. В комплект к кровати можно приобрести прикроватные тумбы в той же стилистике. Габарит тумбы составляет 400х450х460 мм. Стоимость одной тумбы составляет 27500 руб. Изделия могут быть сделаны в различных цветах и размерах. При заказе обращайтесь к нашим менеджерам.",Да
Ванная комната,Столешница под раковину,https://drevodesign.ru/upload/resize_cache/iblock/406/244_244_0/ltnxopabtlgv9ah1pzqqnp34dop663be.png,0902,https://drevodesign.ru/product/vannaya-komnata/stoleshnitsa-pod-rakovinu/,40 000 руб.,Столешница в ванную из карагача с заливкой эпоксидной смолой янтарного цвета. Толщина столешницы 60 мм.,Да
Ванная комната,Столешница из карагача,https://drevodesign.ru/upload/resize_cache/iblock/69a/244_244_0/zc11p145uejtb918d4hqup7dsd4wt15l.png,0901,https://drevodesign.ru/product/vannaya-komnata/stoleshnitsa-iz-karagacha/,22 000 руб.,Цельная столешница из слэба карагача в ванную комнату под раковину или в качестве полочки. Толщина изделия 65 мм.,Да
Столешницы/Столешницы для ванной,Столешница под раковину со смолой,https://drevodesign.ru/upload/resize_cache/iblock/f4d/244_244_0/ouzfbn8xe8d9ug1yney5bl4p174d3nn3.png,0905,https://drevodesign.ru/product/stoleshnitsy/stoleshnitsy-dlya-vannoy/stoleshnitsa-pod-rakovinu-so-smoloy/,30 000 руб.,Красивая оригинальная столешница из цельного слэба карагача с яркой заливкой бирюзовой смолой. Толщина столешницы 40 мм. Цвет дерева с серым оттенком.,Да
Столы/Обеденные столы,"Обеденный стол из массива ""Black""",https://drevodesign.ru/upload/resize_cache/iblock/fc6/244_244_0/bviiti9cw07w6zvfz4w32tel0abkrjsf.png,0254,https://drevodesign.ru/product/stoly/obedennye-stoly/obedennyy-stol-iz-massiva-black/,50 000 руб.,Стол изготовлен из массива горного вяза. Финишное покрытие выполнено черной тонировкой в сочетании с полиуретановым лаком. Толщина столешницы составляет 35 мм. На поверхности столешницы присутствует оригинальный древесный рисунок. Возможно изготовление под заказ.,Да
Столы/Обеденные столы,Стол обеденный оригинальный,https://drevodesign.ru/upload/resize_cache/iblock/02c/244_244_0/aeyj9nhvqkfcsnve13datp4oiv5mskuf.png,0230,https://drevodesign.ru/product/stoly/obedennye-stoly/stol-obedennyy-originalnyy/,54 000 руб.,"Интересный, необычный стол с красной заливкой смолой. Устойчивый и компактный  для небольшой кухнми. Ножки из дерева с декором из смолы.",Да
"Мебель для кафе, баров","Стол ""Река"" с темно-синей смолой",https://drevodesign.ru/upload/resize_cache/iblock/c66/244_244_0/a05uslrql0axq6qodkj6quc38jvatari.png,0214,https://drevodesign.ru/product/mebel-dlya-kafe-barov/stol-reka-s-temno-siney-smoloy/,57 000 руб.,"Лаконичный и оригинальный! Обеденный стол из серии "" Река"" из карагача. Толщина столешницы 30 мм. Высота стола регулируется от 74 до 75 см.",Да
Столы/Обеденные столы,Стол с рисунком из смолы,https://drevodesign.ru/upload/resize_cache/iblock/f53/244_244_0/osssedmcfylkqs0d8r7lrqlel0nmbj7z.png,0281,https://drevodesign.ru/product/stoly/obedennye-stoly/stol-s-risunkom-iz-smoly/,47 000 руб.,Обеденный стол  из пламенной березы с орнаментом из смолы. И новыми декоративными металлическими ножками.,Да
Столы/Обеденные столы,Обеденный стол для баров и ресторанов,https://drevodesign.ru/upload/resize_cache/iblock/b21/244_244_0/yggi93q3naqnu20fmraag9j71qbyei5e.png,0256,https://drevodesign.ru/product/stoly/obedennye-stoly/obedennyy-stol-dlya-barov-i-restoranov/,34  000 руб.,"Стол изготовлен из массива горного вяза. Посередине столешницы проходит оригинальная заливка эпоксидной смолой с эффектом перламутра. Основание выполнено из металла, возможны различные исполнения. Цвет подстолья может быть различным. Изделие отлично подойдет для концепции баров и ресторанов. Изделие можно изготовить по индивидуальным пожеланиям в различных цветовых оттенках. При комплексном заказе предусмотрена скидка!!!",Да
Столовая,"Большой стол из карагача ""Река""",https://drevodesign.ru/upload/resize_cache/iblock/60d/244_244_0/nzu4kebchd54rdh40rjtia3biwearec0.png,0288,https://drevodesign.ru/product/stolovaya/bolshoy-stol-iz-karagacha-reka/,102 000 руб.,"Новое изделие - обеденный стол ""река"" из карагача с синей рекой, станет отличным дополнением к интерьеру загородного дома или квартиры.",Да
Столы/Обеденные столы,Стол из тополя в заливке смолой,https://drevodesign.ru/upload/resize_cache/iblock/59d/244_244_0/tzmxqma6awa49umyaaigo38li6xbcmb2.png,0224,https://drevodesign.ru/product/stoly/obedennye-stoly/stol-iz-topolya-v-zalivke-smoloy/,128 000 руб.,"Шикарный обеденный стол из спила тополя, полностью залитый синей эпоксидной смолой. Толщина столешницы 38 мм.  Новое оригинальное и удобное подстолье из металла.",Да
Столы/Обеденные столы,Обеденный стол из тополя «Река»,https://drevodesign.ru/upload/resize_cache/iblock/dbd/244_244_0/mguo7tyxa31ntkxrcan08zt3wa1kj202.png,0201,https://drevodesign.ru/product/stoly/obedennye-stoly/obedennyy-stol-iz-topolya-reka/,70 000 руб.,"Новый обеденный стол из тополя с двумя реками на новом подстолье. Изящные линии тополя прекрасно сочетаются с янтарной эпоксидной рекой, создавая при этом неповторимую композицию, которая отлично подойдет для обеденных помещений в современном стиле и в стиле лофт.",Да
